getID,getDtDef,getIsFirstClassConcept,getIsSpecialCase,getMsItemKindString,getInheritedDtDef,getInheritedMsItemKindString,Xml,
4981,,false,false,xs:group,full-note,xs:group,<xs:group ref="full-note"/>,
4983,,false,false,xs:group,duration,xs:group,<xs:group ref="duration"/>,
4986,,false,false,xs:group,full-note,xs:group,<xs:group ref="full-note"/>,
4988,,false,false,xs:group,duration,xs:group,<xs:group ref="duration"/>,
4999,,false,false,xs:group,editorial-voice,xs:group,<xs:group ref="editorial-voice"/>,
5032,,false,false,xs:group,staff,xs:group,<xs:group ref="staff" minOccurs="0"/>,
5246,,false,false,xs:group,display-step-octave,xs:group,<xs:group ref="display-step-octave" minOccurs="0"/>,
5649,,false,false,xs:group,display-step-octave,xs:group,<xs:group ref="display-step-octave" minOccurs="0"/>,
5708,,false,false,xs:group,layout,xs:group,<xs:group ref="layout"/>,
5837,,false,false,xs:group,editorial,xs:attribute,<xs:group ref="editorial"/>,
5852,,false,false,xs:group,part-group,xs:complexType,<xs:group ref="part-group" minOccurs="0" maxOccurs="unbounded"/>,
5856,,false,false,xs:group,score-part,xs:complexType,<xs:group ref="score-part"/>,
5861,,false,false,xs:group,part-group,xs:complexType,<xs:group ref="part-group"/>,
5863,,false,false,xs:group,score-part,xs:complexType,<xs:group ref="score-part"/>,
6005,editorial,false,false,xs:group,,unknown,<xs:group name="editorial">	<xs:annotation>		<xs:documentation>The editorial group specifies editorial information for a musical element.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:group ref="footnote" minOccurs="0"/>		<xs:group ref="level" minOccurs="0"/>	</xs:sequence></xs:group>,
6010,,false,false,xs:group,footnote,xs:group,<xs:group ref="footnote" minOccurs="0"/>,
6013,,false,false,xs:group,level,xs:complexType,<xs:group ref="level" minOccurs="0"/>,
6016,editorial-voice,false,false,xs:group,,unknown,<xs:group name="editorial-voice">	<xs:annotation>		<xs:documentation>The editorial-voice group supports the common combination of editorial and voice information for a musical element.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:group ref="footnote" minOccurs="0"/>		<xs:group ref="level" minOccurs="0"/>		<xs:group ref="voice" minOccurs="0"/>	</xs:sequence></xs:group>,
6021,,false,false,xs:group,footnote,xs:group,<xs:group ref="footnote" minOccurs="0"/>,
6024,,false,false,xs:group,level,xs:complexType,<xs:group ref="level" minOccurs="0"/>,
6027,,false,false,xs:group,voice,xs:group,<xs:group ref="voice" minOccurs="0"/>,
6030,editorial-voice-direction,false,false,xs:group,,unknown,<xs:group name="editorial-voice-direction">	<xs:annotation>		<xs:documentation>The editorial-voice-direction group supports the common combination of editorial and voice information for a direction element. It is separate from the editorial-voice element because extensions and restrictions might be different for directions than for the note and forward elements.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:group ref="footnote" minOccurs="0"/>		<xs:group ref="level" minOccurs="0"/>		<xs:group ref="voice" minOccurs="0"/>	</xs:sequence></xs:group>,
6035,,false,false,xs:group,footnote,xs:group,<xs:group ref="footnote" minOccurs="0"/>,
6038,,false,false,xs:group,level,xs:complexType,<xs:group ref="level" minOccurs="0"/>,
6041,,false,false,xs:group,voice,xs:group,<xs:group ref="voice" minOccurs="0"/>,
6044,footnote,false,false,xs:group,,unknown,<xs:group name="footnote">	<xs:annotation>		<xs:documentation>The footnote element specifies editorial information that appears in footnotes in the printed score. It is defined within a group due to its multiple uses within the MusicXML schema.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="footnote" type="formatted-text"/>	</xs:sequence></xs:group>,
6052,level,false,false,xs:group,,unknown,<xs:group name="level">	<xs:annotation>		<xs:documentation>The level element specifies editorial information for different MusicXML elements. It is defined within a group due to its multiple uses within the MusicXML schema.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="level" type="level"/>	</xs:sequence></xs:group>,
6060,staff,false,false,xs:group,,unknown,<xs:group name="staff">	<xs:annotation>		<xs:documentation>The staff element is defined within a group due to its use by both notes and direction elements.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="staff" type="xs:positiveInteger">			<xs:annotation>				<xs:documentation>Staff assignment is only needed for music notated on multiple staves. Used by both notes and directions. Staff values are numbers with 1 referring to the top-most staff in a part.</xs:documentation>			</xs:annotation>		</xs:element>	</xs:sequence></xs:group>,
6070,tuning,false,false,xs:group,,unknown,<xs:group name="tuning">	<xs:annotation>		<xs:documentation>The tuning group contains the sequence of elements common to the staff-tuning and accord elements.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="tuning-step" type="step">			<xs:annotation>				<xs:documentation>The tuning-step element is represented like the step element with a different name to reflect is different function.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="tuning-alter" type="semitones" minOccurs="0">			<xs:annotation>				<xs:documentation>The tuning-alter element is represented like the alter element with a different name to reflect is different function.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="tuning-octave" type="octave">			<xs:annotation>				<xs:documentation>The tuning-octave element is represented like the octave element with a different name to reflect is different function.</xs:documentation>			</xs:annotation>		</xs:element>	</xs:sequence></xs:group>,
6091,voice,false,false,xs:group,,unknown,<xs:group name="voice">	<xs:annotation>		<xs:documentation>The voice is used to distinguish between multiple voices (what MuseData calls tracks) in individual parts. It is defined within a group due to its multiple uses within the MusicXML schema.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="voice" type="xs:string"/>	</xs:sequence></xs:group>,
6099,non-traditional-key,false,false,xs:group,,unknown,<xs:group name="non-traditional-key">	<xs:annotation>		<xs:documentation>The non-traditional-key group represents a single alteration within a non-traditional key signature. A sequence of these groups makes up a non-traditional key signature</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="key-step" type="step">			<xs:annotation>				<xs:documentation>Non-traditional key signatures can be represented using the Humdrum/Scot concept of a list of altered tones. The key-step element indicates the pitch step to be altered represented using the same names as in the step element.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="key-alter" type="semitones">			<xs:annotation>				<xs:documentation>Non-traditional key signatures can be represented using the Humdrum/Scot concept of a list of altered tones. The key-alter element represents the alteration for a given pitch step represented with semitones in the same manner as the alter element.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="key-accidental" type="accidental-value" minOccurs="0">			<xs:annotation>				<xs:documentation>Non-traditional key signatures can be represented using the Humdrum/Scot concept of a list of altered tones. The key-accidental element indicates the accidental to be displayed in the key signature represented in the same manner as the accidental element. It is used for disambiguating microtonal accidentals.</xs:documentation>			</xs:annotation>		</xs:element>	</xs:sequence></xs:group>,
6120,slash,false,false,xs:group,,unknown,<xs:group name="slash">	<xs:annotation>		<xs:documentation>The slash group combines elements used for more complete specification of the slash and beat-repeat measure-style elements. They have the same values as the type and dot elements and define what the beat is for the display of repetition marks. If not present the beat is based on the current time signature.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="slash-type" type="note-type-value">			<xs:annotation>				<xs:documentation>The slash-type element indicates the graphical note type to use for the display of repetition marks.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="slash-dot" type="empty" minOccurs="0" maxOccurs="unbounded">			<xs:annotation>				<xs:documentation>The slash-dot element is used to specify any augmentation dots in the note type used to display repetition marks.</xs:documentation>			</xs:annotation>		</xs:element>	</xs:sequence></xs:group>,
6137,time-signature,false,false,xs:group,,unknown,<xs:group name="time-signature">	<xs:annotation>		<xs:documentation>Time signatures are represented by the beats element for the numerator and the beat-type element for the denominator.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="beats" type="xs:string">			<xs:annotation>				<xs:documentation>The beats element indicates the number of beats as found in the numerator of a time signature.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="beat-type" type="xs:string">			<xs:annotation>				<xs:documentation>The beat-type element indicates the beat unit as found in the denominator of a time signature.</xs:documentation>			</xs:annotation>		</xs:element>	</xs:sequence></xs:group>,
6152,traditional-key,false,false,xs:group,,unknown,<xs:group name="traditional-key">	<xs:annotation>		<xs:documentation>The traditional-key group represents a traditional key signature using the cycle of fifths.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="cancel" type="cancel" minOccurs="0"/>		<xs:element name="fifths" type="fifths"/>		<xs:element name="mode" type="mode" minOccurs="0"/>	</xs:sequence></xs:group>,
6168,beat-unit,false,false,xs:group,,unknown,<xs:group name="beat-unit">	<xs:annotation>		<xs:documentation>The beat-unit group combines elements used repeatedly in the metronome element to specify a note within a metronome mark.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="beat-unit" type="note-type-value">			<xs:annotation>				<xs:documentation>The beat-unit element indicates the graphical note type to use in a metronome mark.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="beat-unit-dot" type="empty" minOccurs="0" maxOccurs="unbounded">			<xs:annotation>				<xs:documentation>The beat-unit-dot element is used to specify any augmentation dots for a metronome mark note.</xs:documentation>			</xs:annotation>		</xs:element>	</xs:sequence></xs:group>,
6185,harmony-chord,false,false,xs:group,,unknown,<xs:group name="harmony-chord">	<xs:annotation>		<xs:documentation>A harmony element can contain many stacked chords (e.g. V of II). A sequence of harmony-chord groups is used for this type of secondary function where V of II would be represented by a harmony-chord with a V function followed by a harmony-chord with a II function.	A root is a pitch name like C D E where a function is an indication like I II III. It is an either/or choice to avoid data inconsistency.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:choice>			<xs:element name="root" type="root"/>			<xs:element name="function" type="style-text">				<xs:annotation>					<xs:documentation>The function element is used to represent classical functional harmony with an indication like I II III rather than C D E. It is relative to the key that is specified in the MusicXML encoding.</xs:documentation>				</xs:annotation>			</xs:element>		</xs:choice>		<xs:element name="kind" type="kind"/>		<xs:element name="inversion" type="inversion" minOccurs="0"/>		<xs:element name="bass" type="bass" minOccurs="0"/>		<xs:element name="degree" type="degree" minOccurs="0" maxOccurs="unbounded"/>	</xs:sequence></xs:group>,
6215,all-margins,false,false,xs:group,,unknown,<xs:group name="all-margins">	<xs:annotation>		<xs:documentation>The all-margins group specifies both horizontal and vertical margins in tenths.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:group ref="left-right-margins"/>		<xs:element name="top-margin" type="tenths"/>		<xs:element name="bottom-margin" type="tenths"/>	</xs:sequence></xs:group>,
6220,,false,false,xs:group,left-right-margins,xs:group,<xs:group ref="left-right-margins"/>,
6228,layout,false,false,xs:group,,unknown,<xs:group name="layout">	<xs:annotation>		<xs:documentation>The layout group specifies the sequence of page system and staff layout elements that is common to both the defaults and print elements.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="page-layout" type="page-layout" minOccurs="0"/>		<xs:element name="system-layout" type="system-layout" minOccurs="0"/>		<xs:element name="staff-layout" type="staff-layout" minOccurs="0" maxOccurs="unbounded"/>	</xs:sequence></xs:group>,
6246,left-right-margins,false,false,xs:group,,unknown,<xs:group name="left-right-margins">	<xs:annotation>		<xs:documentation>The left-right-margins group specifies horizontal margins in tenths.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="left-margin" type="tenths"/>		<xs:element name="right-margin" type="tenths"/>	</xs:sequence></xs:group>,
6257,duration,false,false,xs:group,,unknown,<xs:group name="duration">	<xs:annotation>		<xs:documentation>The duration element is defined within a group due to its uses within the note figure-bass backup and forward elements.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="duration" type="positive-divisions">			<xs:annotation>				<xs:documentation>Duration is a positive number specified in division units. This is the intended duration vs. notated duration (for instance swing eighths vs. even eighths or differences in dotted notes in Baroque-era music). Differences in duration specific to an interpretation or performance should use the note element's attack and release attributes.</xs:documentation>			</xs:annotation>		</xs:element>	</xs:sequence></xs:group>,
6267,display-step-octave,false,false,xs:group,,unknown,<xs:group name="display-step-octave">	<xs:annotation>		<xs:documentation>The display-step-octave group contains the sequence of elements used by both the rest and unpitched elements. This group is used to place rests and unpitched elements on the staff without implying that these elements have pitch. Positioning follows the current clef. If percussion clef is used the display-step and display-octave elements are interpreted as if in treble clef with a G in octave 4 on line 2. If not present the note is placed on the middle line of the staff generally used for a one-line staff.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="display-step" type="step"/>		<xs:element name="display-octave" type="octave"/>	</xs:sequence></xs:group>,
6278,full-note,false,false,xs:group,,unknown,<xs:group name="full-note">	<xs:annotation>		<xs:documentation>The full-note group is a sequence of the common note elements between cue/grace notes and regular (full) notes: pitch chord and rest information but not duration (cue and grace notes do not have duration encoded). Unpitched elements are used for unpitched percussion speaking voice and other musical elements lacking determinate pitch.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="chord" type="empty" minOccurs="0">			<xs:annotation>				<xs:documentation>The chord element indicates that this note is an additional chord tone with the preceding note. The duration of this note can be no longer than the preceding note. In MuseData a missing duration indicates the same length as the previous note but the MusicXML format requires a duration for chord notes too.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:choice>			<xs:element name="pitch" type="pitch"/>			<xs:element name="unpitched" type="unpitched"/>			<xs:element name="rest" type="rest"/>		</xs:choice>	</xs:sequence></xs:group>,
6299,music-data,false,false,xs:group,,unknown,<xs:group name="music-data">	<xs:annotation>		<xs:documentation>The music-data group contains the basic musical data that is either associated with a part or a measure depending on whether the partwise or timewise hierarchy is used.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:choice minOccurs="0" maxOccurs="unbounded">			<xs:element name="note" type="note"/>			<xs:element name="backup" type="backup"/>			<xs:element name="forward" type="forward"/>			<xs:element name="direction" type="direction"/>			<xs:element name="attributes" type="attributes"/>			<xs:element name="harmony" type="harmony"/>			<xs:element name="figured-bass" type="figured-bass"/>			<xs:element name="print" type="print"/>			<xs:element name="sound" type="sound"/>			<xs:element name="barline" type="barline"/>			<xs:element name="grouping" type="grouping"/>			<xs:element name="link" type="link"/>			<xs:element name="bookmark" type="bookmark"/>		</xs:choice>	</xs:sequence></xs:group>,
6346,part-group,false,false,xs:group,,unknown,<xs:group name="part-group">	<xs:annotation>		<xs:documentation>The part-group element is defined within a group due to its multiple uses within the part-list element.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="part-group" type="part-group"/>	</xs:sequence></xs:group>,
6354,score-header,false,false,xs:group,,unknown,<xs:group name="score-header">	<xs:annotation>		<xs:documentation>The score-header group contains basic score metadata about the work and movement score-wide defaults for layout and fonts credits that appear on the first or following pages and the part list.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="work" type="work" minOccurs="0"/>		<xs:element name="movement-number" type="xs:string" minOccurs="0">			<xs:annotation>				<xs:documentation>The movement-number element specifies the number of a movement.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="movement-title" type="xs:string" minOccurs="0">			<xs:annotation>				<xs:documentation>The movement-title element specifies the title of a movement not including its number.</xs:documentation>			</xs:annotation>		</xs:element>		<xs:element name="identification" type="identification" minOccurs="0"/>		<xs:element name="defaults" type="defaults" minOccurs="0"/>		<xs:element name="credit" type="credit" minOccurs="0" maxOccurs="unbounded"/>		<xs:element name="part-list" type="part-list"/>	</xs:sequence></xs:group>,
6391,score-part,false,false,xs:group,,unknown,<xs:group name="score-part">	<xs:annotation>		<xs:documentation>The score-part element is defined within a group due to its multiple uses within the part-list element.</xs:documentation>	</xs:annotation>	<xs:sequence>		<xs:element name="score-part" type="score-part">			<xs:annotation>				<xs:documentation>Each MusicXML part corresponds to a track in a Standard MIDI Format 1 file. The score-instrument elements are used when there are multiple instruments per track. The midi-device element is used to make a MIDI device or port assignment for the given track. Initial midi-instrument assignments may be made here as well.</xs:documentation>			</xs:annotation>		</xs:element>	</xs:sequence></xs:group>,
6411,,false,false,xs:group,score-header,xs:group,<xs:group ref="score-header"/>,
6422,,false,false,xs:group,music-data,xs:group,<xs:group ref="music-data"/>,
6438,,false,false,xs:group,score-header,xs:group,<xs:group ref="score-header"/>,
6449,,false,false,xs:group,music-data,xs:group,<xs:group ref="music-data"/>,
